HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
6,16,9.72874332e-05,1.19998156e-04,7.67538609e-07,697
6,17,2.11725251e-06,5.84595655e-05,4.09211953e-06,682
6,18,2.58623768e-05,2.69032407e-05,6.77521530e-06,1674
6,19,9.15947530e-05,3.54387544e-06,7.82258394e-06,137
6,20,8.36432955e-05,9.00451632e-05,8.84914243e-06,92
6,21,1.01209538e-04,1.10900022e-04,1.00785664e-05,96
6,22,9.31642935e-05,1.11897418e-04,1.05855534e-05,307
6,23,1.22706842e-04,9.18636797e-05,1.42313729e-05,2231
6,24,8.54189202e-05,6.75134434e-05,1.55812522e-05,1491
6,25,8.15151798e-05,4.33375026e-05,1.69303003e-05,416
6,26,1.01909456e-04,4.63800134e-05,1.65764868e-05,1166
6,27,8.14398300e-05,6.43721723e-05,1.76570411e-05,813
6,28,5.04409145e-05,1.61632652e-05,1.83274497e-05,1261
6,29,1.06416897e-04,1.06980580e-04,1.79590534e-05,292
6,30,1.21646866e-04,7.45980069e-05,2.01654602e-05,465
6,31,1.34897718e-05,2.45382307e-05,2.07076864e-05,184
6,32,8.24455419e-05,6.73708855e-05,2.76705050e-05,6389
6,33,1.20840414e-05,3.88787121e-05,2.49185250e-05,153
6,34,1.00543482e-04,1.20925608e-04,2.49366003e-05,87
6,35,1.30952831e-04,5.65649789e-05,2.80168097e-05,1333
6,36,8.21479625e-06,7.28361265e-05,2.73189471e-05,94
6,37,7.40550240e-05,1.25336854e-04,2.87493567e-05,685
6,38,1.27650361e-04,2.91137803e-05,2.99540679e-05,525
6,39,1.05759616e-04,3.81876889e-05,3.51734780e-05,1207
6,40,5.44512113e-05,8.60691362e-05,3.62212049e-05,860
6,41,7.38072922e-05,5.35259569e-05,3.93498594e-05,828
6,42,2.57257907e-05,1.28595188e-04,3.74295123e-05,885
6,43,1.10693742e-04,3.46366032e-05,3.87122454e-05,705
6,44,9.16510398e-05,5.31821133e-05,3.93164592e-05,447
6,45,1.08659282e-04,2.27984547e-05,4.09590539e-05,1108
6,46,4.17962328e-05,1.32968285e-04,4.17523006e-05,1891
6,47,5.72811950e-05,8.70955191e-05,4.04573693e-05,133
6,48,6.44159882e-05,1.34066184e-04,4.42509918e-05,483
6,49,5.10687241e-05,6.37896519e-05,4.37351664e-05,134
6,50,1.91327254e-05,5.65960181e-05,4.44470861e-05,150
6,51,7.09923843e-05,5.34162500e-05,4.60452466e-05,774
6,52,1.42010995e-05,5.34708815e-05,4.55341033e-05,251
6,53,7.61906413e-05,5.50640798e-05,4.65163903e-05,606
6,54,2.90639764e-05,2.15107993e-05,4.71288986e-05,98
6,55,1.16093783e-04,4.15488321e-05,4.92180843e-05,1703
6,56,1.43256184e-05,3.03295856e-05,4.96627363e-05,638
6,57,4.42271121e-05,1.04782761e-04,5.09097626e-05,519
6,58,1.78509308e-05,7.10518507e-05,5.10448954e-05,284
6,59,1.10838053e-04,1.31455585e-04,5.20592730e-05,648
6,60,1.13133807e-04,2.45767642e-05,5.19067689e-05,472
6,61,5.01768009e-05,9.04229892e-05,5.30659709e-05,492
6,62,3.36469420e-05,8.98639337e-05,5.39048742e-05,278
6,63,9.20844395e-05,1.18267395e-04,5.49558354e-05,761
6,64,9.02587635e-05,6.90216984e-05,5.42388370e-05,42
6,65,4.48559076e-05,1.24985832e-04,5.68509677e-05,2126
6,66,7.56487061e-05,1.24492391e-04,5.63847025e-05,208
6,67,9.21258761e-05,1.14350960e-05,5.90506461e-05,189
6,68,1.07042242e-05,3.77973811e-05,5.85106136e-05,456
6,69,6.44068423e-05,5.11615071e-05,5.96300233e-05,490
6,70,8.86069392e-05,6.79648001e-05,6.19203493e-05,776
6,71,5.17476910e-05,2.45941847e-05,6.14326927e-05,572
6,72,6.98201620e-05,6.21522122e-05,6.21203508e-05,439
6,73,1.16589872e-04,2.64555110e-05,6.26078690e-05,605
6,74,4.01780489e-05,2.97666702e-05,6.24488312e-05,371
6,75,8.08729310e-05,5.83255751e-05,6.26874971e-05,302
6,76,1.42235822e-05,1.01088459e-04,6.24947643e-05,435
6,77,5.02070070e-05,1.02319034e-04,6.22869993e-05,121
6,78,6.70695590e-05,8.79996514e-05,6.26486071e-05,147
6,79,5.52244637e-05,1.02854588e-04,6.28387934e-05,237
6,80,4.19000844e-06,8.52368539e-05,6.30002323e-05,51
7,1,2.61751575e-06,5.88975417e-05,2.11596921e-06,1368
7,2,8.27261611e-05,6.64058462e-05,2.84091766e-06,4028
7,3,8.80469888e-05,7.68161553e-05,4.08998119e-07,359
7,4,2.31106897e-05,8.35924875e-05,5.03541230e-07,411
7,5,2.03007312e-05,8.64835529e-05,9.14718669e-07,657
7,6,1.20977202e-04,9.39069942e-05,2.15869633e-07,139
7,7,9.69313078e-06,1.06823987e-04,2.41739758e-06,1098
7,8,1.01343445e-04,1.09120476e-04,6.72416647e-08,81
7,9,5.51058401e-05,1.11788904e-04,6.77575201e-07,767
7,10,1.84712171e-05,1.14561437e-04,4.01400712e-06,6840
7,11,9.94998773e-05,1.17261348e-04,6.49018716e-07,617
7,12,1.10461857e-04,1.18953569e-04,2.47489083e-06,2391
7,13,9.73632559e-05,1.20037010e-04,5.84798272e-07,378
7,14,2.17034667e-05,8.55545586e-05,6.98671920e-06,1554
7,15,2.60823672e-05,2.68792974e-05,6.98956637e-06,937
7,16,9.11917305e-05,4.09599261e-06,8.23665960e-06,38
7,17,8.36826875e-05,9.00018567e-05,8.85489317e-06,219
7,18,8.08389377e-05,6.52368981e-05,1.67943217e-05,2255
7,19,1.01213765e-04,1.11024929e-04,9.97517509e-06,20
7,20,9.33299671e-05,1.11919246e-04,1.07160813e-05,191
7,21,1.22958343e-04,9.19856247e-05,1.46554685e-05,1404
7,22,8.51865625e-05,6.77328208e-05,1.65016427e-05,2312
7,23,1.02144637e-04,4.63171200e-05,1.65374295e-05,1012
7,24,8.21501089e-05,4.30955042e-05,1.64950561e-05,217
7,25,5.08712510e-05,1.65511810e-05,1.85117169e-05,874
7,26,1.06390115e-04,1.06972657e-04,1.78053269e-05,290
7,27,1.21652913e-04,7.42414632e-05,2.02249958e-05,402
7,28,1.35529917e-05,2.44995044e-05,2.06448713e-05,225
7,29,8.24783056e-05,6.73141985e-05,2.78013977e-05,5892
7,30,1.22942402e-05,3.89585985e-05,2.50767298e-05,190
7,31,1.00685917e-04,1.20944525e-04,2.50898484e-05,90
7,32,7.37751907e-05,1.25589751e-04,2.83400022e-05,1442
7,33,1.30939676e-04,5.64620750e-05,2.82704932e-05,603
7,34,8.07590823e-06,7.25178834e-05,2.74395334e-05,394
7,35,1.27786363e-04,2.98246105e-05,2.97995739e-05,240
7,36,1.05646635e-04,3.81581158e-05,3.52866482e-05,947
7,37,5.45819748e-05,8.60639120e-05,3.61974235e-05,579
7,38,2.58426371e-05,1.28607528e-04,3.74633237e-05,943
7,39,1.10475732e-04,3.45654189e-05,3.85592721e-05,420
7,40,9.09788578e-05,5.29136305e-05,3.91542526e-05,446
7,41,7.32520057e-05,5.26455151e-05,4.01654324e-05,602
7,42,4.17286319e-05,1.33007110e-04,4.17365336e-05,1929
7,43,1.08612963e-04,2.29452526e-05,4.13673624e-05,842
7,44,5.73445395e-05,8.71141820e-05,4.06523250e-05,195
7,45,5.10354075e-05,6.37599514e-05,4.38417082e-05,103
7,46,6.42060040e-05,1.33668975e-04,4.44359612e-05,309
7,47,1.93212763e-05,5.64096372e-05,4.44004436e-05,175
7,48,1.41496448e-05,5.34114733e-05,4.54218862e-05,477
7,49,7.10907407e-05,5.35160907e-05,4.60629781e-05,705
7,50,7.61762203e-05,5.50567747e-05,4.66134079e-05,586
7,51,1.16103947e-04,4.16559051e-05,4.87983707e-05,706
7,52,2.89510590e-05,2.13909098e-05,4.72581378e-05,70
7,53,1.48632553e-05,3.01341479e-05,4.90684724e-05,634
7,54,4.42662422e-05,1.04790211e-04,5.09232559e-05,562
7,55,1.78470764e-05,7.10085296e-05,5.11036524e-05,153
7,56,1.10419052e-04,1.31848195e-04,5.19421119e-05,371
7,57,1.13145361e-04,2.45839310e-05,5.18638553e-05,176
7,58,3.34895522e-05,8.99408406e-05,5.36782754e-05,348
7,59,5.03868578e-05,9.04279295e-05,5.30210855e-05,309
7,60,9.18915466e-05,1.18335192e-04,5.47338241e-05,808
7,61,4.45292426e-05,1.25123872e-04,5.75244376e-05,2842
7,62,7.46438236e-05,1.24280486e-04,5.61638444e-05,543
7,63,9.21980900e-05,1.14374607e-05,5.90636628e-05,296
7,64,1.02295444e-05,3.80303645e-05,5.80113083e-05,347
7,65,6.45128384e-05,5.08037119e-05,5.96670579e-05,451
7,66,5.18876186e-05,2.42679580e-05,6.13563971e-05,532
7,67,6.97703654e-05,6.20894061e-05,6.23561646e-05,631
7,68,8.80987718e-05,6.82074751e-05,6.21761501e-05,613
7,69,4.00087119e-05,2.89859872e-05,6.25861576e-05,679
7,70,1.16306335e-04,2.60870238e-05,6.25045141e-05,318
7,71,1.43304569e-05,1.00995545e-04,6.27127883e-05,467
7,72,4.97818110e-05,1.03037375e-04,6.24287495e-05,154
7,73,8.07994365e-05,5.88682451e-05,6.25875764e-05,94
7,74,6.69337169e-05,8.77583152e-05,6.25892280e-05,113
7,75,5.56011437e-05,1.02862774e-04,6.28297785e-05,246
7,76,4.19430307e-06,8.52499652e-05,6.29994902e-05,38
8,1,2.61720888e-05,2.68086205e-05,5.38400900e-06,2154
8,2,2.47593052e-05,2.80783315e-05,1.02414603e-07,29
8,3,4.17100546e-06,5.80827946e-05,4.66510699e-07,266
8,4,2.72356328e-06,6.01428292e-05,3.53474348e-07,283
8,5,8.57853884e-05,6.08545633e-05,2.40501720e-07,171
8,6,8.25157258e-05,6.72025926e-05,2.76578589e-06,3252
8,7,2.31824288e-05,7.34523855e-05,6.66607320e-08,37
8,8,8.80303996e-05,7.68489772e-05,2.84337176e-07,270
8,9,2.33933588e-05,8.37600164e-05,3.28684592e-07,234
8,10,2.02006286e-05,8.63465393e-05,6.26640258e-07,321
8,11,1.21104749e-04,9.39722668e-05,1.44646052e-07,122
8,12,1.07835112e-05,1.07153617e-04,2.21704227e-06,1335
8,13,1.01233032e-04,1.09158726e-04,4.48535928e-08,33
8,14,5.47873897e-05,1.10934154e-04,5.94761559e-07,735
8,15,1.87688638e-05,1.14449125e-04,4.06262780e-06,7162
8,16,9.93752183e-05,1.17147538e-04,2.63579409e-07,135
8,17,1.09747751e-04,1.18754928e-04,2.91310607e-06,1174
8,18,9.74846553e-05,1.19939476e-04,4.44223360e-07,261
8,19,3.45163085e-06,5.92580254e-05,5.00814758e-06,595
8,20,2.18828227e-05,8.55476974e-05,7.21240804e-06,1196
8,21,9.07751455e-05,4.66228084e-06,8.24027848e-06,129
8,22,8.36552936e-05,9.00281011e-05,8.82360564e-06,220
8,23,1.01188431e-04,1.10923829e-04,9.88001284e-06,84
8,24,8.07536780e-05,6.54774849e-05,1.66708869e-05,2671
8,25,9.35645294e-05,1.12004876e-04,1.04440487e-05,45
8,26,1.23244361e-04,9.22379768e-05,1.50563164e-05,1606
8,27,1.03068465e-04,4.63484539e-05,1.62001252e-05,790
8,28,5.09507627e-05,1.69655232e-05,1.84187302e-05,1537
8,29,8.28350167e-05,4.25522267e-05,1.65268757e-05,253
8,30,8.47265474e-05,6.87583597e-05,1.76469603e-05,1553
8,31,1.06462212e-04,1.07024272e-04,1.80187362e-05,280
8,32,1.21871984e-04,7.38271410e-05,2.02670963e-05,469
8,33,1.34727752e-05,2.45488663e-05,2.07587218e-05,333
8,34,8.25529278e-05,6.72576716e-05,2.80862350e-05,5404
8,35,1.23940290e-05,3.91575413e-05,2.54529368e-05,129
8,36,1.00726378e-04,1.20708202e-04,2.49684581e-05,65
8,37,7.34661589e-05,1.26004699e-04,2.79681517e-05,1306
8,38,1.30842440e-04,5.63589856e-05,2.85695151e-05,1202
8,39,8.15376006e-06,7.24037891e-05,2.75062266e-05,383
8,40,1.27976135e-04,3.05407302e-05,2.95500395e-05,213
8,41,1.05570296e-04,3.81756035e-05,3.54507356e-05,877
8,42,5.44936847e-05,8.60151777e-05,3.63937761e-05,498
8,43,2.59006483e-05,1.28577478e-04,3.75776472e-05,1111
8,44,1.10222696e-04,3.45933913e-05,3.84349842e-05,345
8,45,9.04604967e-05,5.28732307e-05,3.90946880e-05,470
8,46,4.18509262e-05,1.32998015e-04,4.18914569e-05,1685
8,47,1.08489170e-04,2.27937726e-05,4.15156610e-05,612
8,48,7.28022205e-05,5.22043592e-05,4.07078769e-05,125
8,49,5.74017795e-05,8.71614247e-05,4.06141080e-05,98
8,50,6.40943399e-05,1.33213558e-04,4.48880382e-05,726
8,51,5.10404207e-05,6.38619313e-05,4.36448572e-05,86
8,52,1.43184479e-05,5.33736456e-05,4.52109598e-05,622
8,53,7.60055991e-05,5.49820870e-05,4.63368269e-05,882
8,54,1.96449855e-05,5.61579691e-05,4.41960692e-05,150
8,55,7.11636749e-05,5.34320243e-05,4.62112293e-05,806
8,56,1.15949355e-04,4.13295274e-05,4.84813136e-05,1717
8,57,2.91680735e-05,2.14322390e-05,4.74747576e-05,115
8,58,1.56537735e-05,2.99155527e-05,4.89816230e-05,962
8,59,4.44347606e-05,1.04931431e-04,5.10080972e-05,545
8,60,1.78593145e-05,7.10255626e-05,5.11168437e-05,171
8,61,1.13155489e-04,2.48025826e-05,5.18213383e-05,317
8,62,1.37810610e-04,1.14391172e-04,5.24994539e-05,291
8,63,1.09778397e-04,1.32314904e-04,5.17748595e-05,31
8,64,3.34622018e-05,8.99970255e-05,5.36918124e-05,661
8,65,5.03205774e-05,9.03865075e-05,5.30460748e-05,284
8,66,9.16412391e-05,1.17961732e-04,5.50913683e-05,33
8,67,7.41605836e-05,1.23922495e-04,5.55580154e-05,205
8,68,4.44360376e-05,1.25397986e-04,5.80574851e-05,2321
8,69,5.42269627e-05,1.13790393e-05,5.66365670e-05,133
8,70,9.22383842e-05,1.14339091e-05,5.88564108e-05,487
8,71,9.53006565e-06,3.80241509e-05,5.78413492e-05,245
8,72,6.48793284e-05,5.02560542e-05,5.92440811e-05,251
8,73,5.21724396e-05,2.39384117e-05,6.14533710e-05,397
8,74,8.69214637e-05,6.83312464e-05,6.17155238e-05,382
8,75,1.15774354e-04,2.60325323e-05,6.22110310e-05,334
8,76,6.98012227e-05,6.21075014e-05,6.25129105e-05,568
8,77,3.98286320e-05,2.79002616e-05,6.25802350e-05,342
8,78,1.43930620e-05,1.01000915e-04,6.26211986e-05,521
8,79,4.93541738e-05,1.04082028e-04,6.24142267e-05,82
8,80,4.22382936e-06,8.52690937e-05,6.28564812e-05,89
8,81,6.66681153e-05,8.76419144e-05,6.24907625e-05,58
8,82,5.60608169e-05,1.03153245e-04,6.30941067e-05,213
9,1,2.60258021e-05,2.70842120e-05,3.85497333e-06,4551
9,2,4.57468059e-06,5.81834502e-05,3.38742922e-07,172
9,3,3.27713246e-06,6.07408365e-05,4.47143663e-07,334
9,4,8.54699028e-05,6.09421295e-05,3.75131293e-07,260
9,5,8.19449124e-05,6.77356802e-05,2.73036403e-06,4433
9,6,8.83709363e-05,7.68152167e-05,2.82676837e-07,135
9,7,2.33812098e-05,8.35962201e-05,1.35502631e-07,44
9,8,2.01867733e-05,8.63292371e-05,4.13196233e-07,126
9,9,1.16423535e-05,1.07387968e-04,2.82733276e-06,932
9,10,5.46102528e-05,1.10081812e-04,5.11922224e-07,533
9,11,1.89546299e-05,1.14525967e-04,3.97583835e-06,7298
9,12,9.95132796e-05,1.17083429e-04,3.96101541e-07,276
9,13,1.09162982e-04,1.18637232e-04,2.65777362e-06,2291
9,14,4.80647577e-05,1.19358279e-04,0.00000000e+00,16
9,15,9.75407602e-05,1.19951830e-04,3.54180798e-07,208
9,16,3.97167469e-06,5.95306337e-05,4.86433282e-06,559
9,17,2.18930400e-05,8.54481405e-05,7.19222362e-06,784
9,18,9.02772663e-05,5.02202602e-06,8.35804804e-06,168
9,19,8.38084161e-05,8.98969738e-05,8.52215726e-06,89
9,20,8.23415976e-05,6.76706768e-05,9.66395328e-06,227
9,21,9.36355354e-05,1.12002657e-04,1.05181871e-05,84
9,22,1.23512786e-04,9.22968102e-05,1.57414306e-05,2305
9,23,7.98561377e-05,6.65113621e-05,1.59361625e-05,1918
9,24,1.03778635e-04,4.64142395e-05,1.57047289e-05,827
9,25,8.34298553e-05,4.20962933e-05,1.62393299e-05,115
9,26,8.48430791e-05,6.83896869e-05,1.80928964e-05,1284
9,27,5.12056467e-05,1.73822682e-05,1.88562644e-05,1344
9,28,1.06488485e-04,1.06988002e-04,1.79281324e-05,195
9,29,1.21930978e-04,7.34729692e-05,2.01439361e-05,460
9,30,1.36250001e-05,2.46352756e-05,2.06381119e-05,222
9,31,8.26647374e-05,6.74104813e-05,2.81933389e-05,5144
9,32,1.00891171e-04,1.20720280e-04,2.48440192e-05,58
9,33,1.24523503e-05,3.92180955e-05,2.56572966e-05,114
9,34,7.31097171e-05,1.26361483e-04,2.74452068e-05,578
9,35,1.30626431e-04,5.62132409e-05,2.88731080e-05,1526
9,36,8.60914042e-06,7.28560044e-05,2.72203615e-05,198
9,37,1.28059823e-04,3.14188146e-05,2.94206511e-05,198
9,38,1.05533582e-04,3.82519465e-05,3.54489639e-05,946
9,39,5.45446310e-05,8.58315761e-05,3.64571715e-05,253
9,40,2.60585130e-05,1.28600033e-04,3.75768577e-05,944
9,41,1.09864384e-04,3.44372856e-05,3.81547434e-05,442
9,42,8.99285005e-05,5.28259370e-05,3.91032845e-05,648
9,43,7.17735456e-05,5.13893174e-05,4.01004399e-05,269
9,44,1.08571367e-04,2.28200806e-05,4.15535505e-05,851
9,45,5.76228413e-05,8.72028031e-05,4.03654485e-05,90
9,46,4.17843439e-05,1.32889327e-04,4.18559976e-05,924
9,47,5.11094804e-05,6.39572681e-05,4.36174778e-05,110
9,48,6.39409191e-05,1.32849425e-04,4.53457760e-05,633
9,49,1.42844519e-05,5.34096616e-05,4.53467946e-05,617
9,50,7.09722081e-05,5.34157625e-05,4.59639195e-05,752
9,51,7.60360344e-05,5.48875869e-05,4.63955475e-05,819
9,52,1.94265940e-05,5.63024514e-05,4.44235848e-05,99
9,53,1.16248404e-04,4.11681503e-05,4.80206945e-05,2709
9,54,2.94195506e-05,2.14492702e-05,4.73710534e-05,152
9,55,1.61259559e-05,2.97510742e-05,4.84230295e-05,780
9,56,1.79210820e-05,7.09782835e-05,5.10315876e-05,251
9,57,4.44063007e-05,1.05048370e-04,5.13326013e-05,483
9,58,1.09145461e-04,1.32646106e-04,5.15214451e-05,145
9,59,1.13103197e-04,2.48105225e-05,5.19608766e-05,527
9,60,1.38022646e-04,1.14546994e-04,5.26363583e-05,669
9,61,3.34186770e-05,9.00210944e-05,5.35860636e-05,972
9,62,5.04437558e-05,9.02380561e-05,5.31209262e-05,223
9,63,9.17701764e-05,1.17859716e-04,5.51131998e-05,31
9,64,7.40933465e-05,1.23857186e-04,5.51529738e-05,144
9,65,5.42068119e-05,1.14551140e-05,5.61359011e-05,186
9,66,4.43356512e-05,1.25462131e-04,5.85051275e-05,2649
9,67,8.89252715e-06,3.83931292e-05,5.74756705e-05,61
9,68,9.22606414e-05,1.13771112e-05,5.89644624e-05,505
9,69,6.50427319e-05,5.00497335e-05,5.92414435e-05,247
9,70,1.15362353e-04,2.54795941e-05,6.15297613e-05,790
9,71,3.94845665e-05,2.71517329e-05,6.21848667e-05,581
9,72,8.60859509e-05,6.81469246e-05,6.15974786e-05,521
9,73,5.22053379e-05,2.34855543e-05,6.16127581e-05,361
9,74,4.91166938e-05,1.04987586e-04,6.21764484e-05,157
9,75,8.00647540e-05,6.04260676e-05,6.30184368e-05,215
9,76,6.98136500e-05,6.20119754e-05,6.28996495e-05,266
9,77,4.14927354e-06,8.52668090e-05,6.28484922e-05,40
9,78,6.63515093e-05,8.76056874e-05,6.27764457e-05,157
9,79,1.45267968e-05,1.01013335e-04,6.27718837e-05,447
9,80,5.65246155e-05,1.03219500e-04,6.30077266e-05,242
10,1,2.59915396e-05,2.72116667e-05,3.62237938e-06,7761
10,2,5.53868176e-06,5.91234166e-05,3.19127793e-07,218
10,3,3.54626081e-06,6.07663133e-05,4.92788956e-07,378
10,4,8.51729928e-05,6.11370851e-05,5.29643557e-07,500
10,5,8.17958789e-05,6.85760751e-05,2.67713881e-06,3456
10,6,8.87832575e-05,7.73712964e-05,4.95340409e-08,10
10,7,1.21584228e-04,9.31114191e-05,0.00000000e+00,12
10,8,1.24565113e-05,1.08068052e-04,2.92043478e-06,614
10,9,5.46531337e-05,1.09283879e-04,5.32911372e-07,507
10,10,1.87992919e-05,1.14463364e-04,3.81932023e-06,8200
10,11,9.95309165e-05,1.17174794e-04,5.17739181e-07,417
10,12,1.08455446e-04,1.18830365e-04,3.79918265e-06,1873
10,13,4.80001072e-05,1.19399978e-04,0.00000000e+00,11
10,14,9.75371586e-05,1.20041848e-04,1.35061285e-07,33
10,15,4.47571483e-06,5.99967680e-05,4.94526330e-06,552
10,16,2.19349458e-05,8.54670070e-05,7.21264405e-06,656
10,17,8.38526976e-05,8.99280421e-05,8.30696627e-06,92
10,18,8.97255813e-05,5.45601051e-06,8.82389031e-06,31
10,19,1.01009326e-04,1.11189176e-04,9.75386411e-06,65
10,20,9.35627831e-05,1.12054964e-04,1.06296302e-05,81
10,21,7.98858164e-05,6.63614628e-05,1.69067898e-05,1953
10,22,1.23787628e-04,9.24123742e-05,1.59439787e-05,1572
10,23,8.40415232e-05,4.16716393e-05,1.59300271e-05,196
10,24,1.04361236e-04,4.63501783e-05,1.55458565e-05,609
10,25,5.15704742e-05,1.76196281e-05,1.94179065e-05,1402
10,26,1.06527703e-04,1.07210813e-04,1.80355419e-05,290
10,27,1.22034100e-04,7.30484462e-05,2.03466388e-05,403
10,28,1.37495626e-05,2.46432428e-05,2.08058100e-05,151
10,29,8.27637923e-05,6.75139745e-05,2.80648546e-05,5358
10,30,1.01059464e-04,1.20934732e-04,2.50245030e-05,40
10,31,1.23945110e-05,3.92344809e-05,2.55046543e-05,113
10,32,7.26665457e-05,1.26754079e-04,2.70005530e-05,532
10,33,8.96423444e-06,7.30704487e-05,2.70610726e-05,201
10,34,1.30607703e-04,5.61897032e-05,2.92596396e-05,1103
10,35,1.28258936e-04,3.20437066e-05,2.89684613e-05,112
10,36,1.05555649e-04,3.82653379e-05,3.57610588e-05,1079
10,37,5.44108771e-05,8.57139676e-05,3.64175212e-05,126
10,38,1.09610264e-04,3.42705462e-05,3.81087157e-05,867
10,39,2.61338973e-05,1.28522661e-04,3.76471253e-05,763
10,40,8.94954428e-05,5.28968085e-05,3.89293964e-05,402
10,41,7.12149631e-05,5.10258033e-05,4.01052894e-05,347
10,42,4.18687305e-05,1.32873189e-04,4.16017356e-05,789
10,43,1.08738852e-04,2.29335074e-05,4.15809372e-05,721
10,44,5.76329912e-05,8.71799566e-05,4.05153842e-05,109
10,45,5.11224280e-05,6.39739446e-05,4.36690279e-05,129
10,46,7.09705419e-05,5.31047735e-05,4.60530791e-05,1066
10,47,6.37401899e-05,1.32575995e-04,4.57043825e-05,844
10,48,1.95178436e-05,5.62387759e-05,4.44289981e-05,91
10,49,1.40812972e-05,5.35190302e-05,4.54532674e-05,412
10,50,7.61865813e-05,5.49650904e-05,4.64751756e-05,509
10,51,1.16384879e-04,4.10047105e-05,4.76010027e-05,889
10,52,1.66632726e-05,2.97460629e-05,4.81498864e-05,1021
10,53,2.93472294e-05,2.14891115e-05,4.72464017e-05,69
10,54,1.13388152e-04,2.47755270e-05,5.15889406e-05,636
10,55,1.79391172e-05,7.10347376e-05,5.10386853e-05,230
10,56,4.45701917e-05,1.04967781e-04,5.13117302e-05,370
10,57,1.08581000e-04,1.33073641e-04,5.19700698e-05,157
10,58,3.34735123e-05,8.98717699e-05,5.37972883e-05,842
10,59,7.31930995e-05,1.23954072e-04,5.51110752e-05,445
10,60,5.43920032e-05,1.17145510e-05,5.56834202e-05,87
10,61,4.42374221e-05,1.25747712e-04,5.89560659e-05,2540
10,62,9.23105399e-05,1.14034356e-05,5.90369236e-05,592
10,63,1.15195362e-04,2.53498092e-05,6.12135991e-05,778
10,64,6.50948205e-05,5.00202805e-05,5.95791935e-05,189
10,65,3.93392293e-05,2.63988986e-05,6.19421407e-05,1360
10,66,8.60162399e-05,6.79167861e-05,6.18060585e-05,558
10,67,5.23085982e-05,2.31467930e-05,6.16582183e-05,248
10,68,7.98595720e-05,6.09930066e-05,6.28315611e-05,346
10,69,6.97498108e-05,6.20472638e-05,6.27970876e-05,273
10,70,1.45678750e-05,1.00942852e-04,6.27607951e-05,506
10,71,6.61847516e-05,8.75974220e-05,6.27920599e-05,142
10,72,5.71416822e-05,1.03146820e-04,6.29655333e-05,345
10,73,4.86522331e-05,1.05931744e-04,6.24929380e-05,63
10,74,4.14184660e-06,8.52080993e-05,6.29385177e-05,49
11,1,2.58685832e-05,2.71106273e-05,3.68969222e-06,8746
11,2,1.04752318e-04,4.95918976e-05,1.24202060e-07,12
11,3,5.73917532e-06,5.93128243e-05,5.84132692e-07,438
11,4,8.51477525e-05,6.14275486e-05,6.49029630e-07,647
11,5,4.17196406e-06,6.19134371e-05,1.78183029e-07,114
11,6,8.10846032e-05,6.91379682e-05,2.63720199e-06,3875
11,7,2.32033417e-05,7.34600544e-05,0.00000000e+00,12
11,8,5.45636249e-05,1.08335182e-04,6.44608463e-07,550
11,9,1.31742509e-05,1.08638327e-04,4.02156684e-06,321
11,10,1.23523305e-05,1.09576067e-04,8.26690680e-08,12
11,11,1.88130307e-05,1.14426555e-04,3.87952787e-06,7745
11,12,9.95173832e-05,1.17192532e-04,3.31379482e-07,145
11,13,1.07716995e-04,1.19023563e-04,2.91835636e-06,1091
11,14,9.75806033e-05,1.20087003e-04,7.88283074e-08,25
11,15,5.09423899e-06,6.06954163e-05,5.57153953e-06,418
11,16,2.18622881e-05,8.55041217e-05,7.19831132e-06,666
11,17,8.38748456e-05,9.00097730e-05,8.61449098e-06,13
11,18,1.01175727e-04,1.11078924e-04,9.76345473e-06,255
11,19,9.35799253e-05,1.12053851e-04,1.07310552e-05,78
11,20,7.91604252e-05,6.73304021e-05,1.57245922e-05,1094
11,21,1.05278195e-04,4.65355952e-05,1.48689769e-05,1280
11,22,1.23837293e-04,9.25308195e-05,1.62938541e-05,2039
11,23,8.46982075e-05,4.11709007e-05,1.57644972e-05,186
11,24,5.16469154e-05,1.79250401e-05,1.97534118e-05,2139
11,25,1.06505053e-04,1.06970067e-04,1.79722483e-05,205
11,26,1.22324476e-04,7.26458966e-05,2.01652310e-05,311
11,27,1.36153103e-05,2.43758350e-05,2.06433306e-05,113
11,28,8.27371550e-05,6.75602860e-05,2.80289823e-05,5894
11,29,7.23972043e-05,1.26920320e-04,2.65724029e-05,1264
11,30,1.25358829e-05,3.91586800e-05,2.53884427e-05,130
11,31,1.01201855e-04,1.20938988e-04,2.53535727e-05,125
11,32,8.99402039e-06,7.29875319e-05,2.72165053e-05,254
11,33,1.28304047e-04,3.27378293e-05,2.86076829e-05,629
11,34,1.30521657e-04,5.60019071e-05,2.96620110e-05,1677
11,35,1.05607774e-04,3.81695208e-05,3.55979937e-05,1008
11,36,1.09549706e-04,3.39943217e-05,3.78635159e-05,739
11,37,5.42691487e-05,8.54419632e-05,3.63953877e-05,177
11,38,2.62151498e-05,1.28519838e-04,3.77025972e-05,529
11,39,8.89661096e-05,5.28547753e-05,3.87032378e-05,510
11,40,7.03714395e-05,5.05217758e-05,3.99961318e-05,339
11,41,4.18172604e-05,1.32834190e-04,4.17070733e-05,538
11,42,1.08781853e-04,2.31126924e-05,4.16499170e-05,470
